CODIGO,FECHA_SOLICITUD,TIPO
55718015,2018-11-19,reingreso
66515501,2018-11-19,aplazamiento
33117032,2018-11-21,reingreso
33312562,2018-11-21,reingreso
77116016,2018-11-21,reingreso
77217506,2018-11-21,aplazamiento
95318014,2018-11-21,aplazamiento
11817022,2018-11-22,reingreso
55317019,2018-11-22,reingreso
55515029,2018-11-22,reingreso
66416008,2018-11-22,aplazamiento
66416081,2018-11-22,aplazamiento
66615024,2018-11-22,reingreso
88211505,2018-11-22,reingreso
88217015,2018-11-22,reingreso
11815507,2018-11-23,reingreso
55217003,2018-11-23,aplazamiento
55318021,2018-11-23,aplazamiento
55514527,2018-11-23,reingreso
55517525,2018-11-23,reingreso
55614517,2018-11-23,reingreso
33317033,2018-11-26,reingreso
66217008,2018-11-26,reingreso
66413560,2018-11-26,aplazamiento
66514014,2018-11-26,aplazamiento
66618025,2018-11-26,aplazamiento
11411518,2018-11-27,reingreso
11714034,2018-11-27,reingreso
11717015,2018-11-27,reingreso
66114015,2018-11-27,reingreso
66213511,2018-11-27,reingreso
66415573,2018-11-28,reingreso
77114017,2018-11-28,reingreso
77117042,2018-11-28,reingreso
77117505,2018-11-28,reingreso
66415526,2018-11-29,reingreso
33316069,2018-11-30,aplazamiento
55517508,2018-11-30,aplazamiento
55617511,2018-11-30,reingreso
55714553,2018-11-30,reingreso
33313026,2018-12-03,reingreso
66218502,2018-12-03,aplazamiento
66417065,2018-12-03,aplazamiento
66614550,2018-12-03,aplazamiento
66615051,2018-12-03,reingreso
88217015,2018-12-03,reingreso
11817002,2018-12-05,aplazamiento
55712504,2018-12-05,aplazamiento
77110017,2018-12-05,reingreso
77112016,2018-12-05,aplazamiento
77115002,2018-12-05,aplazamiento
77116042,2018-12-05,reingreso
77216024,2018-12-05,reingreso
77217011,2018-12-05,aplazamiento
77415046,2018-12-05,reingreso
77417014,2018-12-05,reingreso
66415020,2018-12-06,reingreso
66418083,2018-12-06,aplazamiento
66413053,2018-12-07,reingreso
66415004,2018-12-07,reingreso
55312039,2018-12-08,reingreso
55516017,2018-12-08,aplazamiento
55518015,2018-12-08,aplazamiento
11417016,2018-12-10,aplazamiento
11715002,2018-12-10,aplazamiento
33317011,2018-12-10,reingreso
55311007,2018-12-10,reingreso
55316523,2018-12-10,reingreso
55514060,2018-12-10,reingreso
55517031,2018-12-10,reingreso
55616502,2018-12-10,reingreso
66115010,2018-12-10,aplazamiento
66616032,2018-12-10,reingreso
11813005,2018-12-11,reingreso
55713511,2018-12-11,reingreso
77114501,2018-12-12,aplazamiento
77116022,2018-12-12,reingreso
77116026,2018-12-12,reingreso
77116032,2018-12-12,reingreso
77213017,2018-12-12,reingreso
77217012,2018-12-12,reingreso
88107508,2018-12-12,reingreso
55416510,2018-12-13,reingreso
55714568,2018-12-13,reingreso
66311506,2018-12-13,reingreso
66317006,2018-12-13,aplazamiento
66408526,2018-12-13,reingreso
66414571,2018-12-13,aplazamiento
66415010,2018-12-13,reingreso
66416060,2018-12-13,aplazamiento
66617015,2018-12-13,reingreso
77417525,2018-12-13,reingreso
55218017,2018-12-14,aplazamiento
55417001,2018-12-14,aplazamiento
55617005,2018-12-14,aplazamiento
55513052,2018-12-17,reingreso
66413561,2018-12-17,reingreso
66419152,2018-12-17,reingreso
66408576,2018-12-18,aplazamiento
88117009,2018-12-18,reingreso
33216015,2018-12-19,aplazamiento
33216024,2018-12-19,reingreso
11607008,2018-12-20,reingreso
11716021,2018-12-20,reingreso
55117018,2018-12-20,reingreso
55511559,2018-12-20,reingreso
66417502,2018-12-20,reingreso
77110524,2018-12-20,reingreso
55318508,2018-12-21,aplazamiento
88317511,2018-12-21,aplazamiento
33311103,2019-01-11,reingreso
33110567,2019-01-14,reingreso
33214063,2019-01-14,reingreso
33312548,2019-01-14,reingreso
33315072,2019-01-14,aplazamiento
33317024,2019-01-14,reingreso
55712611,2019-01-14,reingreso
66117510,2019-01-14,aplazamiento
66215009,2019-01-14,aplazamiento
66215502,2019-01-14,aplazamiento
66217515,2019-01-14,aplazamiento
66316009,2019-01-14,aplazamiento
66413077,2019-01-14,aplazamiento
66413536,2019-01-14,aplazamiento
66415548,2019-01-14,aplazamiento
66415577,2019-01-14,aplazamiento
66416015,2019-01-14,aplazamiento
66416098,2019-01-14,aplazamiento
66416128,2019-01-14,aplazamiento
66416571,2019-01-14,aplazamiento
66416574,2019-01-14,aplazamiento
66417601,2019-01-14,aplazamiento
66512012,2019-01-14,aplazamiento
66617005,2019-01-14,reingreso
88216520,2019-01-14,reingreso
11710062,2019-01-15,reingreso
11813001,2019-01-15,aplazamiento
11813009,2019-01-15,aplazamiento
55515520,2019-01-15,reingreso
66618041,2019-01-15,reingreso
77416042,2019-01-15,reingreso
11816503,2019-01-16,aplazamiento
33316075,2019-01-16,reingreso
55716002,2019-01-16,aplazamiento
66515501,2019-01-16,reingreso
77116523,2019-01-16,aplazamiento
77214008,2019-01-16,reingreso
77215513,2019-01-16,aplazamiento
88218014,2019-01-16,reingreso
91307008,2019-01-16,reingreso
55417004,2019-01-17,aplazamiento
55511054,2019-01-17,reingreso
55715078,2019-01-17,aplazamiento
55717004,2019-01-17,aplazamiento
66412522,2019-01-17,reingreso
66413545,2019-01-17,aplazamiento
66415035,2019-01-17,aplazamiento
66415125,2019-01-17,aplazamiento
66415618,2019-01-17,reingreso
33316506,2019-01-18,reingreso
55416504,2019-01-18,reingreso
55417024,2019-01-18,reingreso
55518502,2019-01-18,aplazamiento
55518526,2019-01-18,aplazamiento
66314001,2019-01-18,aplazamiento
66413533,2019-01-18,reingreso
66414009,2019-01-18,aplazamiento
66414022,2019-01-18,aplazamiento
66414076,2019-01-18,aplazamiento
77412501,2019-01-18,reingreso
33315031,2019-01-21,aplazamiento
55715553,2019-01-21,reingreso
66117032,2019-01-21,reingreso
66415547,2019-01-21,aplazamiento
98718017,2019-01-21,reingreso
11414007,2019-01-22,reingreso
11417016,2019-01-22,reingreso
11715002,2019-01-22,reingreso
11717511,2019-01-22,reingreso
55617011,2019-01-22,reingreso
94317506,2019-01-22,reingreso
94318005,2019-01-22,reingreso
33113031,2019-01-23,reingreso
33117029,2019-01-23,aplazamiento
33210509,2019-01-23,reingreso
33212510,2019-01-23,reingreso
33317536,2019-01-23,reingreso
66215501,2019-01-23,aplazamiento
66418098,2019-01-23,aplazamiento
33317510,2019-01-24,reingreso
66415027,2019-01-24,aplazamiento
66415101,2019-01-24,aplazamiento
66418556,2019-01-24,aplazamiento
77118003,2019-01-24,aplazamiento
98717507,2019-01-24,reingreso
11814501,2019-01-25,aplazamiento
33316067,2019-01-25,reingreso
33317520,2019-01-25,reingreso
55116001,2019-01-25,reingreso
55310535,2019-01-25,reingreso
55313059,2019-01-25,aplazamiento
66118514,2019-01-25,aplazamiento
88215025,2019-01-25,reingreso
66115010,2019-01-28,reingreso
66415036,2019-01-28,aplazamiento
66415501,2019-01-28,aplazamiento
66417155,2019-01-28,reingreso
33312067,2019-01-29,aplazamiento
33313053,2019-01-29,aplazamiento
66315007,2019-01-29,aplazamiento
77413044,2019-01-29,aplazamiento
33107566,2019-01-30,aplazamiento
33110537,2019-01-30,aplazamiento
33112536,2019-01-30,reingreso
33116017,2019-01-30,aplazamiento
33212510,2019-01-30,reingreso
33216019,2019-01-30,aplazamiento
33216515,2019-01-30,aplazamiento
66415053,2019-01-30,aplazamiento
66415102,2019-01-30,aplazamiento
77214509,2019-01-30,aplazamiento
88113526,2019-01-30,aplazamiento
88116506,2019-01-30,aplazamiento
11315512,2019-01-31,reingreso
11318506,2019-01-31,aplazamiento
33311087,2019-01-31,aplazamiento
66317505,2019-01-31,aplazamiento
66415541,2019-01-31,aplazamiento
77416023,2019-01-31,aplazamiento
88113526,2019-01-31,aplazamiento
33314012,2019-02-01,aplazamiento
66413510,2019-02-01,aplazamiento
66416143,2019-02-01,aplazamiento
66518025,2019-02-01,reingreso
66617548,2019-02-01,aplazamiento
77414506,2019-02-01,reingreso
77417044,2019-02-01,aplazamiento
88217024,2019-02-01,reingreso
55116514,2019-02-02,reingreso
11814022,2019-02-04,aplazamiento
33318508,2019-02-04,aplazamiento
55512048,2019-02-04,aplazamiento
66114003,2019-02-04,aplazamiento
66217507,2019-02-04,aplazamiento
66416522,2019-02-04,aplazamiento
66417506,2019-02-04,aplazamiento
66616043,2019-02-04,aplazamiento
77416004,2019-02-04,aplazamiento
33316516,2019-02-05,aplazamiento
66111035,2019-02-05,aplazamiento
66117043,2019-02-05,reingreso
66413091,2019-02-05,aplazamiento
66414534,2019-02-05,aplazamiento
66418011,2019-02-05,aplazamiento
77418515,2019-02-05,aplazamiento
33108542,2019-02-06,aplazamiento
33117507,2019-02-06,aplazamiento
33311520,2019-02-06,aplazamiento
66415048,2019-02-06,aplazamiento
77113513,2019-02-06,reingreso
77211506,2019-02-06,aplazamiento
77218001,2019-02-06,aplazamiento
88218026,2019-02-06,aplazamiento
11817002,2019-02-07,reingreso
66413561,2019-02-07,aplazamiento
11816007,2019-02-08,aplazamiento
11818008,2019-02-08,aplazamiento
55615001,2019-02-08,aplazamiento
55615035,2019-02-08,aplazamiento
66318508,2019-02-08,aplazamiento
66411545,2019-02-08,aplazamiento
66616021,2019-02-08,aplazamiento
77416023,2019-02-08,reingreso
55717004,2019-02-11,reingreso
66412522,2019-02-12,aplazamiento
33215019,2019-02-13,aplazamiento
77107010,2019-02-13,reingreso
77115004,2019-02-13,aplazamiento
11714034,2019-02-14,aplazamiento
11716513,2019-02-14,aplazamiento
88217024,2019-02-14,aplazamiento
94317506,2019-02-14,aplazamiento
94318003,2019-02-14,aplazamiento
55516035,2019-02-15,aplazamiento
55617014,2019-02-15,aplazamiento
55713118,2019-02-15,aplazamiento
66512020,2019-02-15,aplazamiento
88216529,2019-02-15,aplazamiento
33316509,2019-02-18,aplazamiento
66412567,2019-02-18,aplazamiento
88113011,2019-02-19,aplazamiento
88117011,2019-02-19,aplazamiento
33114015,2019-02-20,aplazamiento
77107010,2019-02-20,aplazamiento
88217001,2019-02-20,aplazamiento
55718509,2019-02-22,aplazamiento
92312008,2019-02-28,reingreso
66116524,2019-03-01,aplazamiento
66317013,2019-03-01,aplazamiento
55513037,2019-03-04,aplazamiento
55513102,2019-03-05,aplazamiento
33109504,2019-03-06,aplazamiento
33114039,2019-03-06,aplazamiento
88217510,2019-03-06,aplazamiento
55117007,2019-03-08,aplazamiento
55218001,2019-03-08,aplazamiento
11718524,2019-03-14,aplazamiento
66414132,2019-03-22,reingreso
66419056,2019-03-28,aplazamiento
55713038,2019-03-29,aplazamiento
66119057,2019-04-02,aplazamiento
11815520,2019-04-03,aplazamiento
66416539,2019-04-03,aplazamiento
66615545,2019-04-08,aplazamiento
88112513,2019-04-08,aplazamiento
88114026,2019-04-08,aplazamiento
11817513,2019-04-10,aplazamiento
88217023,2019-04-10,aplazamiento
55316020,2019-04-12,reingreso
55513524,2019-04-12,reingreso
66419049,2019-04-13,aplazamiento
88218001,2019-04-23,aplazamiento
33312521,2019-04-24,reingreso
66418098,2019-04-24,reingreso
66514014,2019-04-24,reingreso
77211506,2019-04-24,reingreso
66317006,2019-04-26,reingreso
66413560,2019-04-26,aplazamiento
66411505,2019-05-02,reingreso
66415501,2019-05-02,reingreso
66517010,2019-05-02,aplazamiento
55614022,2019-05-03,reingreso
66416602,2019-05-03,reingreso
66416574,2019-05-07,reingreso
66413561,2019-05-08,reingreso
66416108,2019-05-08,aplazamiento
77112016,2019-05-08,reingreso
77212006,2019-05-08,reingreso
66415045,2019-05-09,aplazamiento
77417044,2019-05-10,reingreso
55514537,2019-05-12,aplazamiento
66115020,2019-05-14,reingreso
66414009,2019-05-14,reingreso
33115517,2019-05-15,reingreso
33116017,2019-05-15,reingreso
33116504,2019-05-15,reingreso
66414550,2019-05-15,aplazamiento
66215501,2019-05-16,reingreso
55117014,2019-05-17,reingreso
88217001,2019-05-17,reingreso
11710062,2019-05-21,reingreso
11814501,2019-05-22,reingreso
33217038,2019-05-22,reingreso
33316017,2019-05-22,reingreso
77108010,2019-05-22,reingreso
77108515,2019-05-22,reingreso
77112503,2019-05-22,reingreso
77113010,2019-05-22,reingreso
77115004,2019-05-22,reingreso
77218012,2019-05-22,aplazamiento
88218026,2019-05-22,reingreso
11815008,2019-05-24,aplazamiento
11815008,2019-05-24,reingreso
11817001,2019-05-24,reingreso
55516011,2019-05-24,aplazamiento
55519011,2019-05-24,aplazamiento
55715048,2019-05-24,reingreso
55715078,2019-05-24,reingreso
55715084,2019-05-24,reingreso
66217513,2019-05-24,reingreso
66315007,2019-05-24,reingreso
66419066,2019-05-24,aplazamiento
66413530,2019-05-27,aplazamiento
88217510,2019-05-27,reingreso
66415096,2019-05-28,aplazamiento
66415096,2019-05-28,reingreso
66416081,2019-05-28,aplazamiento
33115027,2019-05-29,reingreso
77115002,2019-05-29,reingreso
77218012,2019-05-29,reingreso
11716015,2019-05-30,reingreso
55417001,2019-05-30,reingreso
55513102,2019-05-30,reingreso
66415510,2019-05-30,aplazamiento
66415625,2019-05-30,reingreso
66517503,2019-05-30,reingreso
77416029,2019-05-30,reingreso
77416525,2019-05-30,reingreso
55113010,2019-05-31,reingreso
55117007,2019-05-31,reingreso
55216515,2019-05-31,aplazamiento
55514537,2019-05-31,reingreso
55613503,2019-05-31,reingreso
55616508,2019-05-31,reingreso
55717503,2019-05-31,reingreso
66512020,2019-05-31,reingreso
66517010,2019-05-31,reingreso
55511052,2019-06-04,reingreso
66614016,2019-06-04,reingreso
66614016,2019-06-04,aplazamiento
88113526,2019-06-04,aplazamiento
66215009,2019-06-05,aplazamiento
66517013,2019-06-05,aplazamiento
77215513,2019-06-05,reingreso
88212507,2019-06-05,reingreso
33117029,2019-06-06,reingreso
33215015,2019-06-06,aplazamiento
66117509,2019-06-06,aplazamiento
88217011,2019-06-06,reingreso
55516034,2019-06-07,reingreso
55716002,2019-06-07,reingreso
66417004,2019-06-07,aplazamiento
33316509,2019-06-10,reingreso
77411506,2019-06-10,reingreso
66517013,2019-06-11,reingreso
33110537,2019-06-12,reingreso
33195191,2019-06-12,reingreso
66419048,2019-06-12,aplazamiento
55712552,2019-06-13,reingreso
66111035,2019-06-13,reingreso
77413044,2019-06-13,reingreso
33311087,2019-06-17,reingreso
66215502,2019-06-17,reingreso
88118509,2019-06-17,aplazamiento
55615035,2019-06-18,reingreso
66614550,2019-06-18,aplazamiento
11411505,2019-06-19,reingreso
11716513,2019-06-19,reingreso
33213512,2019-06-19,reingreso
33311053,2019-06-19,reingreso
77115526,2019-06-19,reingreso
77217011,2019-06-19,reingreso
66416521,2019-06-20,aplazamiento
55117012,2019-06-21,reingreso
55218001,2019-06-21,reingreso
55218004,2019-06-21,aplazamiento
55315017,2019-06-21,aplazamiento
55516035,2019-06-21,reingreso
55713055,2019-06-21,reingreso
66416629,2019-06-21,reingreso
66418011,2019-06-21,reingreso
66513013,2019-06-21,reingreso
66616547,2019-06-21,reingreso
55217503,2019-06-25,reingreso
66312005,2019-06-25,aplazamiento
33115014,2019-06-26,reingreso
33118015,2019-06-26,reingreso
33214018,2019-06-26,aplazamiento
33218515,2019-06-26,reingreso
66310022,2019-06-26,aplazamiento
66412121,2019-06-26,reingreso
77107010,2019-06-26,reingreso
77212030,2019-06-26,reingreso
66415508,2019-06-27,aplazamiento
55316047,2019-06-28,reingreso
55518511,2019-06-28,aplazamiento
55618005,2019-06-28,aplazamiento
33216015,2019-07-02,reingreso
66418047,2019-07-02,aplazamiento
66416568,2019-07-03,aplazamiento
77117530,2019-07-03,reingreso
33107566,2019-07-04,reingreso
33311103,2019-07-04,reingreso
33312528,2019-07-04,aplazamiento
55416504,2019-07-04,reingreso
55510001,2019-07-04,reingreso
66116524,2019-07-04,reingreso
66413510,2019-07-04,reingreso
66417524,2019-07-04,reingreso
77412002,2019-07-04,reingreso
77413044,2019-07-04,reingreso
77415036,2019-07-04,reingreso
77416528,2019-07-04,reingreso
33316069,2019-07-05,reingreso
66413052,2019-07-05,aplazamiento
66413536,2019-07-05,aplazamiento
77418519,2019-07-05,reingreso
66217036,2019-07-08,reingreso
66419020,2019-07-08,aplazamiento
88214512,2019-07-08,reingreso
88216529,2019-07-08,reingreso
11711505,2019-07-09,reingreso
11716008,2019-07-09,aplazamiento
11718516,2019-07-09,aplazamiento
66215011,2019-07-09,aplazamiento
66512012,2019-07-09,aplazamiento
94317506,2019-07-09,aplazamiento
66416142,2019-07-10,aplazamiento
66417017,2019-07-10,aplazamiento
66317013,2019-07-11,reingreso
66415545,2019-07-11,aplazamiento
66419096,2019-07-11,aplazamiento
66518502,2019-07-11,aplazamiento
33110550,2019-07-12,reingreso
33112526,2019-07-12,reingreso
33113034,2019-07-12,reingreso
33311520,2019-07-12,reingreso
55512004,2019-07-12,aplazamiento
55513545,2019-07-12,reingreso
55516023,2019-07-12,reingreso
66413069,2019-07-12,aplazamiento
66615062,2019-07-12,reingreso
66616527,2019-07-12,reingreso
11813009,2019-07-15,reingreso
11816007,2019-07-15,reingreso
33311045,2019-07-15,reingreso
33312067,2019-07-15,reingreso
33315506,2019-07-15,reingreso
33316023,2019-07-15,reingreso
33316516,2019-07-15,reingreso
55419501,2019-07-15,aplazamiento
55713038,2019-07-15,reingreso
66414090,2019-07-15,aplazamiento
66414539,2019-07-15,aplazamiento
66415101,2019-07-15,reingreso
66415102,2019-07-15,aplazamiento
66415125,2019-07-15,reingreso
66415501,2019-07-15,aplazamiento
66415577,2019-07-15,aplazamiento
66416588,2019-07-15,aplazamiento
66417065,2019-07-15,aplazamiento
66417076,2019-07-15,aplazamiento
66417098,2019-07-15,aplazamiento
66418515,2019-07-15,aplazamiento
77412509,2019-07-15,reingreso
77416512,2019-07-15,aplazamiento
77417008,2019-07-15,reingreso
77417014,2019-07-15,aplazamiento
88213528,2019-07-15,reingreso
88217024,2019-07-15,reingreso
66215501,2019-07-16,reingreso
66412522,2019-07-16,reingreso
66413545,2019-07-16,aplazamiento
66413554,2019-07-16,aplazamiento
66414076,2019-07-16,reingreso
66414568,2019-07-16,aplazamiento
66415004,2019-07-16,aplazamiento
66415067,2019-07-16,aplazamiento
66415547,2019-07-16,reingreso
66415548,2019-07-16,reingreso
66416059,2019-07-16,aplazamiento
66416538,2019-07-16,aplazamiento
66416566,2019-07-16,aplazamiento
66416571,2019-07-16,reingreso
77116512,2019-07-16,reingreso
77214506,2019-07-16,reingreso
33216515,2019-07-17,reingreso
66414550,2019-07-17,reingreso
66415601,2019-07-17,aplazamiento
66416003,2019-07-17,aplazamiento
66416614,2019-07-17,aplazamiento
77415049,2019-07-17,aplazamiento
88116506,2019-07-17,reingreso
98716013,2019-07-17,reingreso
11317009,2019-07-18,reingreso
11410501,2019-07-18,reingreso
11417016,2019-07-18,aplazamiento
11718524,2019-07-18,reingreso
55216512,2019-07-18,reingreso
55616011,2019-07-18,reingreso
66416015,2019-07-18,reingreso
33112516,2019-07-19,reingreso
33114015,2019-07-19,reingreso
55311007,2019-07-19,aplazamiento
55316023,2019-07-19,aplazamiento
55513064,2019-07-19,reingreso
55517501,2019-07-19,aplazamiento
55518009,2019-07-19,reingreso
66119007,2019-07-19,aplazamiento
66317021,2019-07-19,aplazamiento
66413565,2019-07-19,reingreso
66414022,2019-07-19,reingreso
66415501,2019-07-19,reingreso
66416549,2019-07-19,aplazamiento
66419049,2019-07-19,reingreso
66419064,2019-07-19,aplazamiento
11814513,2019-07-22,aplazamiento
33316019,2019-07-22,reingreso
66415118,2019-07-22,reingreso
66415568,2019-07-22,aplazamiento
66415589,2019-07-22,aplazamiento
66416587,2019-07-22,aplazamiento
77418502,2019-07-22,aplazamiento
55713102,2019-07-23,reingreso
33117009,2019-07-24,reingreso
33215019,2019-07-24,aplazamiento
66415053,2019-07-24,aplazamiento
66415117,2019-07-24,aplazamiento
66416088,2019-07-24,aplazamiento
95513501,2019-07-24,reingreso
11318017,2019-07-25,reingreso
66415038,2019-07-25,aplazamiento
66415048,2019-07-25,reingreso
66415079,2019-07-25,aplazamiento
66417096,2019-07-25,aplazamiento
66518504,2019-07-25,aplazamiento
66617515,2019-07-25,aplazamiento
66414132,2019-07-26,aplazamiento
66415095,2019-07-26,aplazamiento
66416071,2019-07-26,aplazamiento
66417552,2019-07-26,aplazamiento
11815507,2019-07-29,aplazamiento
11816508,2019-07-29,aplazamiento
33311067,2019-07-29,reingreso
33312069,2019-07-29,aplazamiento
33313048,2019-07-29,aplazamiento
33317532,2019-07-29,aplazamiento
33318005,2019-07-29,aplazamiento
