PERIODO,COD_MAT,COD_DOCENTE
201420,55738,3916
201420,55740,3258
201420,55741,17
201420,55742,7
201420,55743,1832
201420,55744,3681
201420,55745,857
201420,55746,3996
201420,55747,3681
201420,55748,3579
201420,55748,3977
201420,55749,3171
201420,55750,537
201420,55751,3927
201420,55752,3801
201420,55753,1518
201420,55754,3927
201420,55755,3927
201420,55757,3798
201420,55762,3977
201420,66102,101
201420,66103,3143
201420,66103,2219
201420,66104,3777
201420,66107,3954
201420,66108,3592
201420,66109,351
201420,66110,2576
201420,66110,397
201420,66111,3338
201420,66112,2908
201420,66112,380
201420,66114,3132
201420,66115,694
201420,66117,3721
201420,66118,441
201420,66119,3564
201420,66120,2482
201420,66123,2946
201420,66124,2408
201420,66124,3780
201420,66124,3737
201420,66124,3170
201420,66125,3207
201420,66127,3170
201420,66127,2915
201420,66127,2408
201420,66128,2392
201420,66128,3603
201420,66131,1244
201420,66132,2863
201420,66133,801
201420,66134,2354
201420,66135,2982
201420,66136,1053
201420,66137,3749
201420,66138,1053
201420,66139,2982
201420,66140,3594
201420,66141,2408
201420,66142,3737
201420,66143,1732
201420,66144,3971
201420,66144,3780
201420,66144,3170
201420,66144,3737
201420,66144,3143
201420,66144,3603
201420,66144,2576
201420,66144,2982
201420,66146,1244
201420,66146,397
201420,66146,2104
201420,66146,3064
201420,66147,1732
201420,66147,2104
201420,66147,3143
201420,66147,3971
201420,66147,3780
201420,66149,2576
201420,66149,3207
201420,66151,729
201420,66151,2576
201420,66151,3603
201420,66151,3194
201420,66151,3143
201420,66151,2915
201420,66151,3170
201420,66151,3737
201420,66151,3064
201420,66152,3780
201420,66153,950
201420,66154,950
201420,66155,3143
201420,66155,3866
201420,66155,3096
201420,66155,3743
201420,66155,3867
201420,66156,2354
201420,66158,3737
201420,66158,2219
201420,66159,3064
201420,66160,423
201420,66161,1053
201420,66201,3123
201420,66203,2243
201420,66208,3222
201420,66217,2442
201420,66219,2442
201420,66224,2005
201420,66225,3123
201420,66228,3130
201420,66230,2442
201420,66236,2442
201420,66241,2442
201420,66243,3020
201420,66243,397
201420,66244,3937
201420,66245,1988
201420,66245,3020
201420,66246,3376
201420,66246,4022
201420,66246,3377
201420,66246,3378
201420,66246,2442
201420,66246,3805
201420,66248,2005
201420,66249,3020
201420,66249,3472
201420,66250,3377
201420,66250,2442
201420,66250,3378
201420,66250,3376
201420,66250,3939
201420,66250,4022
201420,66250,3268
201420,66251,2005
201420,66252,3345
201420,66252,3937
201420,66252,2442
201420,66252,1512
201420,66254,3766
201420,66254,3472
201420,66255,3805
201420,66255,3935
201420,66256,481
201420,66256,3346
201420,66257,2442
201420,66259,2442
201420,66259,3391
201420,66259,3937
201420,66259,3805
201420,66261,3346
201420,66261,3562
201420,66262,969
201420,66262,3472
201420,66263,2488
201420,66263,3472
201420,66264,3808
201420,66265,2243
201420,66266,3766
201420,66266,3472
201420,66267,3766
201420,66267,3346
201420,66301,3667
201420,66302,101
201420,66303,1365
201420,66304,3168
201420,66304,3913
201420,66305,3208
201420,66308,1699
201420,66310,3964
201420,66311,4071
201420,66312,2908
201420,66312,380
201420,66314,380
201420,66318,377
201420,66318,3694
201420,66321,953
201420,66322,3701
201420,66323,1699
201420,66323,3642
201420,66324,3639
201420,66325,3594
201420,66329,2102
201420,66330,1460
201420,66333,1365
201420,66334,3121
201420,66335,3121
201420,66336,1706
201420,66337,953
201420,66337,1699
201420,66337,3121
201420,66341,3814
201420,66342,3642
201420,66343,1706
201420,66344,2361
201420,66345,3205
201420,66346,3948
201420,66348,1365
201420,66349,3929
201420,66349,1460
201420,66349,3814
201420,66349,953
201420,66349,1706
201420,66350,2102
201420,66351,2574
201420,66352,2999
201420,66354,174
201420,66355,1699
201420,66356,3587
201420,66356,953
201420,66356,3933
201420,66356,2832
201420,66358,2292
201420,66359,1124
201420,66360,1630
201420,66361,1699
201420,66362,1630
201420,66363,1699
201420,66364,952
201420,66365,2102
201420,66366,953
201420,66366,2574
201420,66366,2832
201420,66366,2999
201420,66366,4079
201420,66367,3587
201420,66368,1365
201420,66401,3769
201420,66401,418
201420,66402,3420
201420,66402,3782
201420,66402,176
201420,66403,3714
201420,66404,3168
201420,66405,622
201420,66405,3208
201420,66405,3592
201420,66407,3954
201420,66408,3564
201420,66408,3793
201420,66409,3471
201420,66409,1543
201420,66410,3715
201420,66410,1008
201420,66410,352
201420,66410,3724
201420,66410,3040
201420,66411,2264
201420,66413,987
201420,66414,3872
201420,66414,3130
201420,66418,3711
201420,66418,3948
201420,66420,2826
201420,66423,1130
201420,66423,1707
201420,66425,3526
201420,66428,3459
201420,66429,2853
201420,66430,2927
201420,66431,398
201420,66432,1434
201420,66433,3964
201420,66434,3749
201420,66435,2863
201420,66436,3459
201420,66436,613
201420,66437,297
201420,66438,3205
201420,66439,3132
201420,66440,3031
201420,66440,1135
201420,66441,352
201420,66441,3765
201420,66441,2113
201420,66441,1135
201420,66441,3318
201420,66441,3031
201420,66441,3628
201420,66441,372
201420,66441,3174
201420,66442,216
201420,66442,2504
201420,66443,3930
201420,66443,1465
201420,66443,1445
201420,66443,398
201420,66443,2257
201420,66443,2594
201420,66443,2924
201420,66443,3010
201420,66443,3617
201420,66445,4100
201420,66446,3132
201420,66447,3764
201420,66447,3382
201420,66447,3849
201420,66447,3461
201420,66447,3763
201420,66447,3799
201420,66449,3018
201420,66449,2939
201420,66450,2943
201420,66451,3313
201420,66451,3043
201420,66451,3956
201420,66451,2891
201420,66452,3722
201420,66453,1355
201420,66453,3346
201420,66453,651
201420,66453,2070
201420,66453,397
201420,66453,3766
201420,66453,3811
201420,66453,3742
201420,66453,3535
201420,66453,1264
201420,66453,969
201420,66453,985
201420,66453,4117
201420,66453,814
201420,66454,801
201420,66455,3948
201420,66456,2492
201420,66456,1099
201420,66456,1939
201420,66456,757
201420,66456,1111
201420,66457,1738
201420,66457,1737
201420,66458,2939
201420,66459,1244
201420,66460,584
201420,66461,3642
201420,66461,3811
201420,66461,3945
201420,66461,1008
201420,66461,3714
201420,66462,1130
201420,66463,2577
201420,66464,3011
201420,66465,2838
201420,66465,886
201420,66465,1031
201420,66465,1037
201420,66465,1113
201420,66465,2839
201420,66465,1844
201420,66465,3318
201420,66465,3229
201420,66465,3610
201420,66465,2837
201420,66465,3230
201420,66466,3040
201420,66467,3040
201420,66501,3667
201420,66502,3705
201420,66503,1741
201420,66504,3913
201420,66505,2880
201420,66506,3193
201420,66506,4111
201420,66506,52
201420,66506,2425
201420,66506,2029
201420,66506,1109
201420,66506,3185
201420,66506,3207
201420,66506,3489
201420,66506,1766
201420,66506,3581
201420,66508,3526
201420,66509,96
201420,66510,3715
201420,66510,4071
201420,66511,3313
201420,66512,3913
201420,66514,3724
201420,66514,4071
201420,66515,2927
201420,66516,1707
201420,66517,3872
201420,66518,377
201420,66518,3956
201420,66519,3409
201420,66521,3749
201420,66522,1553
201420,66523,3440
201420,66524,2534
201420,66525,2853
201420,66526,1741
201420,66527,3062
201420,66527,2853
201420,66528,3410
201420,66529,3122
201420,66531,4101
201420,66532,1434
201420,66533,1741
201420,66534,3062
201420,66535,3410
201420,66536,3362
201420,66537,3606
201420,66538,3195
201420,66539,3374
201420,66540,3701
201420,66542,3701
201420,66543,3606
201420,66544,4082
201420,66545,3594
201420,66546,2891
201420,66547,3945
201420,66547,3386
201420,66548,2939
201420,66549,2134
201420,66550,1732
201420,66551,4101
201420,66551,2951
201420,66552,2891
201420,66553,2951
201420,66554,3945
201420,66554,2853
201420,66555,3796
201420,66555,3362
201420,66555,3122
201420,66555,3639
201420,66555,3943
201420,66556,1940
201420,66557,687
201420,66558,1069
201420,66558,3651
201420,66558,2867
201420,66558,3347
201420,66558,3738
201420,66558,3650
201420,66558,3362
201420,66558,3739
201420,66558,3796
201420,66559,216
201420,66560,2997
201420,66560,3362
201420,66560,3792
201420,66560,2134
201420,66560,3938
201420,66560,3791
201420,66560,1069
201420,66561,4101
201420,66601,2826
201420,66602,3208
201420,66602,2971
201420,66604,3913
201420,66604,303
201420,66605,3694
201420,66605,3313
201420,66605,3956
201420,66606,3025
201420,66606,176
201420,66607,3923
201420,66607,694
201420,66608,613
201420,66609,3374
201420,66609,2361
201420,66609,3876
201420,66610,3948
201420,66611,2482
201420,66612,3749
201420,66613,3667
201420,66614,2908
201420,66614,3724
201420,66615,3420
201420,66615,3782
201420,66616,3890
201420,66616,3934
201420,66617,3934
201420,66617,3663
201420,66619,3205
201420,66620,3963
201420,66621,3564
201420,66622,4082
201420,66623,3639
201420,66624,2908
201420,66624,3715
201420,66625,2863
201420,66626,3620
201420,66627,3620
201420,66628,687
201420,66629,3684
201420,66630,3964
201420,66631,3594
201420,66632,3890
201420,66633,3890
201420,66636,3932
201420,66637,3897
201420,66637,3934
201420,66637,3979
201420,66637,381
201420,66637,3890
201420,66637,3985
201420,66638,3979
201420,66639,4100
201420,77101,176
201420,77102,423
201420,77103,3726
201420,77104,3106
201420,77105,2950
201420,77107,2351
201420,77108,155
201420,77109,977
201420,77110,3570
201420,77110,3106
201420,77111,3520
201420,77112,2977
201420,77113,734
201420,77114,4032
201420,77116,3106
201420,77117,3440
201420,77118,4060
201420,77119,1716
201420,77120,2826
201420,77121,3592
201420,77122,3130
201420,77123,734
201420,77124,616
201420,77125,3726
201420,77126,1348
201420,77127,2950
201420,77128,4060
201420,77129,2474
201420,77131,437
201420,77132,616
201420,77133,3520
201420,77134,2357
201420,77135,3195
201420,77136,616
201420,77137,2562
201420,77138,2950
201420,77139,3898
201420,77141,3155
201420,77142,2977
201420,77143,4060
201420,77145,2549
201420,77146,3726
201420,77148,3726
201420,77149,1986
201420,77150,3870
201420,77151,2562
201420,77152,977
201420,77153,3205
201420,77155,3870
201420,77156,3870
201420,77157,3726
201420,77158,3155
201420,77159,3155
201420,77160,3106
201420,77162,1428
201420,77163,1428
201420,77164,2977
201420,77166,3568
201420,77201,3565
201420,77203,2368
201420,77204,3701
201420,77205,2971
201420,77208,1986
201420,77209,3889
201420,77210,4035
201420,77211,155
201420,77212,3046
201420,77213,3914
201420,77214,1986
201420,77215,694
201420,77216,3565
201420,77217,3872
201420,77218,155
201420,77219,3586
201420,77221,3793
201420,77223,3914
201420,77224,4104
201420,77224,3759
201420,77224,2981
201420,77224,1214
201420,77224,3591
201420,77224,3569
201420,77224,2351
201420,77224,3928
201420,77224,2338
201420,77224,2841
201420,77224,2293
201420,77224,3422
201420,77224,3598
201420,77224,2298
201420,77225,3242
201420,77226,3889
201420,77228,2324
201420,77229,3928
201420,77232,3889
201420,77233,3565
201420,77234,2474
201420,77235,3586
201420,77236,2570
201420,77237,1677
201420,77238,2570
201420,77239,3242
201420,77240,2368
201420,77241,3898
201420,77242,2570
201420,77243,1251
201420,77244,3914
201420,77245,1677
201420,77246,3914
201420,77247,2332
201420,77249,2324
201420,77250,3046
201420,77251,1677
201420,77253,1251
201420,77254,3586
201420,77255,2324
201420,77256,2332
201420,77257,3172
201420,77258,3046
201420,77259,2393
201420,77260,1251
201420,77261,2570
201420,77262,2324
201420,77263,2368
201420,77264,3046
201420,77265,155
201420,77266,4035
201420,77267,3889
201420,77309,3049
201420,77310,3923
201420,77311,4042
201420,77314,4035
201420,77315,3105
201420,77316,4042
201420,77317,3908
201420,77335,3942
201420,77338,3704
201420,77339,3105
201420,77340,4042
201420,77342,3569
201420,77355,3537
201420,77356,3537
201420,77360,3046
201420,77401,3680
201420,77402,3585
201420,77403,1979
201420,77404,3572
201420,77405,3602
201420,77408,756
201420,77409,3894
201420,77410,3602
201420,77411,1526
201420,77412,4059
201420,77412,3756
201420,77413,756
201420,77414,4033
201420,77414,3871
201420,77415,3776
201420,77416,3756
201420,77416,3760
201420,77417,3699
201420,77418,3952
201420,77419,3670
201420,77421,2929
201420,77422,3720
201420,77423,756
201420,77424,4033
201420,77425,3756
201420,77426,1348
201420,77427,4059
201420,77428,4033
201420,77429,3798
201420,77431,3806
201420,77432,3438
201420,77433,3573
201420,77434,3573
201420,77435,3798
201420,77436,1979
201420,77437,3800
201420,77438,3894
201420,77439,1526
201420,77440,3962
201420,77441,3757
201420,77442,3760
201420,77443,3806
201420,77446,3894
201420,77448,3757
201420,77449,3438
201420,77450,3438
201420,77452,1526
201420,77453,3463
201420,77454,3880
201420,77455,3894
201420,77456,1676
201420,77457,3952
201420,77464,3760
201420,88101,4016
201420,88102,2940
201420,88103,2912
201420,88104,4094
201420,88105,2971
201420,88107,2472
201420,88111,2474
201420,88112,3590
201420,88113,3794
201420,88114,423
201420,88115,3130
201420,88117,1819
201420,88118,3150
201420,88119,3590
201420,88120,3462
201420,88121,3794
201420,88122,3440
201420,88123,3782
201420,88124,3700
201420,88125,3590
201420,88126,3462
201420,88127,3794
201420,88128,3794
201420,88129,3088
201420,88131,3088
201420,88132,3965
201420,88133,3700
201420,88134,2472
201420,88136,3948
201420,88137,2085
201420,88138,3150
201420,88140,3175
201420,88141,687
201420,88142,3783
201420,88143,3462
201420,88144,3088
201420,88145,3963
201420,88146,3960
201420,88146,3721
201420,88147,3175
201420,88147,3007
201420,88148,3175
201420,88148,3783
201420,88149,1819
201420,88151,3700
201420,88151,4094
201420,88152,4094
201420,88152,3700
201420,88153,3783
201420,88154,4094
201420,88155,3150
201420,88156,1819
201420,88163,3590
201420,88201,4039
201420,88202,3056
201420,88203,3983
201420,88203,3680
201420,88204,3441
201420,88205,3183
201420,88206,3736
201420,88207,2538
201420,88211,3798
201420,88212,3473
201420,88213,3967
201420,88214,3983
201420,88215,3699
201420,88216,3187
201420,88217,3880
201420,88218,3549
201420,88219,3473
201420,88220,3880
201420,88221,3967
201420,88222,3984
201420,88223,3679
201420,88224,3880
201420,88225,3473
201420,88226,3549
201420,88227,3967
201420,88228,3994
201420,88229,3441
201420,88231,3289
201420,88232,2538
201420,88233,3549
201420,88234,3408
201420,88236,3798
201420,88237,3578
201420,88238,3967
201420,88240,3549
201420,88241,3463
201420,88242,3007
201420,88243,3408
201420,88244,3408
201420,88245,3880
201420,88263,3473
201420,90301,3293
201420,90302,3355
201420,90303,3673
201420,90304,3176
201420,91301,1407
201420,91305,3898
201420,91310,3911
201420,91314,3858
201420,91317,3858
201420,91318,1120
201420,91319,1470
201420,91630,3998
201420,91630,3674
201420,91631,1415
201420,91631,594
201420,91632,1351
201420,91633,1728
201420,91633,2878
201420,91634,143
201420,91635,512
201420,91636,3664
201420,91637,2878
201420,91638,1981
201420,91639,49
201420,91639,2545
201420,91640,2210
201420,91641,857
201420,91641,15
201420,91642,4031
201420,91642,687
201420,91643,49
201420,91643,3664
201420,91935,1251
201420,91936,2136
201420,91937,259
201420,91938,2353
201420,91939,3989
201420,91940,2878
201420,91941,271
201420,91942,4031
201420,91943,1536
201420,92601,4114
201420,92602,271
201420,92603,2554
201420,92604,3989
201420,92605,4114
201420,92606,4132
201420,92607,3664
201420,92614,1536
201420,93201,3771
201420,93202,2395
201420,93203,3957
201420,93204,2531
201420,93205,3169
201420,93206,2327
201420,93207,539
201420,93207,857
201420,93208,3171
201420,93209,54
201420,93209,857
201420,93210,2981
201420,93211,1449
201420,93212,3986
201420,93213,2981
201420,93214,441
201420,93901,3257
201420,93901,2085
201420,93902,3216
201420,93902,3218
201420,93903,3429
201420,93903,3236
201420,93904,1449
201420,93904,2327
201420,93904,4136
201420,93905,3770
201420,93905,4097
201420,93906,2085
201420,93906,2265
201420,93907,4096
201420,93908,3257
201420,93908,3770
201420,93909,4136
201420,93910,3429
201420,93910,3216
201420,93911,2265
201420,93911,2268
201420,93912,441
201420,94209,2170
201420,94210,1329
201420,94211,2543
201420,94212,1996
201420,94213,1251
201420,94214,3293
201420,94215,2210
201420,95101,3961
201420,95101,3809
201420,95330,3497
201420,95331,594
201420,95332,1351
201420,95333,2210
201420,95334,143
201420,95335,512
201420,95336,1251
201420,95337,3497
201420,95338,3770
201420,95339,49
201420,95340,2210
201420,95341,15
201420,95342,4031
201420,95343,3664
201420,95514,2549
201420,95701,2512
201420,95702,3997
201420,95703,3988
201420,95704,3062
201420,95705,3027
201420,95706,3938
201420,95706,2939
201420,95708,1741
201420,95714,1930
201420,95902,3151
201420,95903,1728
201420,95904,3151
201420,95905,3006
201420,96002,49
201420,96003,49
201420,96004,1329
201420,96005,1536
201420,96101,4016
201420,96102,1930
201420,96102,2927
201420,96103,3641
201420,96103,2393
201420,96104,2572
201420,96201,3293
201420,96202,3647
201420,96203,3673
201420,96204,3176
201420,97001,1
201420,97002,3175
201420,97003,1819
201420,97004,3175
201420,97005,2472
201420,97006,42
201420,97007,987
201420,97008,1053
201420,982101,1
201420,982102,987
201420,982103,3175
201420,982104,1053
201420,982105,1819
201420,982106,3175
