COD_MEN,FACULTAD,NOMBRE_PROGRAMA,ACREDITADO,SEDE,COD_MAT,NUM_CREDITOS,INTRODUCCION
20710,facultad de ciencias e ingenieria,ingenieria de sistemas,n.a.,sede tunja,55245,3,no
20710,facultad de ciencias e ingenieria,ingenieria de sistemas,n.a.,sede tunja,55247,1,no
20710,facultad de ciencias e ingenieria,ingenieria de sistemas,n.a.,sede tunja,55248,3,no
20710,facultad de ciencias e ingenieria,ingenieria de sistemas,n.a.,sede tunja,55249,3,no
20710,facultad de ciencias e ingenieria,ingenieria de sistemas,n.a.,sede tunja,55250,3,no
20710,facultad de ciencias e ingenieria,ingenieria de sistemas,n.a.,sede tunja,55254,3,no
108452,facultad de ciencias e ingenieria,ingenieria en multimedia,n.a.,sede tunja,55848,2,no
108452,facultad de ciencias e ingenieria,ingenieria en multimedia,n.a.,sede tunja,55847,3,no
108452,facultad de ciencias e ingenieria,ingenieria en multimedia,n.a.,sede tunja,55850,3,no
108452,facultad de ciencias e ingenieria,ingenieria en multimedia,n.a.,sede tunja,55851,3,no
108452,facultad de ciencias e ingenieria,ingenieria en multimedia,n.a.,sede tunja,55852,3,no
108452,facultad de ciencias e ingenieria,ingenieria en multimedia,n.a.,sede tunja,55853,3,no
108452,facultad de ciencias e ingenieria,ingenieria en multimedia,n.a.,sede tunja,55854,4,no
108452,facultad de ciencias e ingenieria,ingenieria en multimedia,n.a.,sede tunja,55855,1,no
108452,facultad de ciencias e ingenieria,ingenieria en multimedia,n.a.,sede tunja,55856,2,no
108452,facultad de ciencias e ingenieria,ingenieria en multimedia,n.a.,sede tunja,55857,8,no
108452,facultad de ciencias e ingenieria,ingenieria en multimedia,n.a.,sede tunja,55801,1,no
108452,facultad de ciencias e ingenieria,ingenieria en multimedia,n.a.,sede tunja,55802,2,no
108452,facultad de ciencias e ingenieria,ingenieria en multimedia,n.a.,sede tunja,55803,2,no
108452,facultad de ciencias e ingenieria,ingenieria en multimedia,n.a.,sede tunja,55804,1,no
108452,facultad de ciencias e ingenieria,ingenieria en multimedia,n.a.,sede tunja,55805,2,si
108452,facultad de ciencias e ingenieria,ingenieria en multimedia,n.a.,sede tunja,55806,2,no
108452,facultad de ciencias e ingenieria,ingenieria en multimedia,n.a.,sede tunja,55807,3,no
108452,facultad de ciencias e ingenieria,ingenieria en multimedia,n.a.,sede tunja,55808,2,no
108452,facultad de ciencias e ingenieria,ingenieria en multimedia,n.a.,sede tunja,55809,3,no
108452,facultad de ciencias e ingenieria,ingenieria en multimedia,n.a.,sede tunja,55810,3,no
108452,facultad de ciencias e ingenieria,ingenieria en multimedia,n.a.,sede tunja,55811,2,no
108452,facultad de ciencias e ingenieria,ingenieria en multimedia,n.a.,sede tunja,55812,2,no
108452,facultad de ciencias e ingenieria,ingenieria en multimedia,n.a.,sede tunja,55813,1,no
108452,facultad de ciencias e ingenieria,ingenieria en multimedia,n.a.,sede tunja,55814,3,no
108452,facultad de ciencias e ingenieria,ingenieria en multimedia,n.a.,sede tunja,55815,3,no
108452,facultad de ciencias e ingenieria,ingenieria en multimedia,n.a.,sede tunja,55816,2,no
108452,facultad de ciencias e ingenieria,ingenieria en multimedia,n.a.,sede tunja,55817,3,no
108452,facultad de ciencias e ingenieria,ingenieria en multimedia,n.a.,sede tunja,55818,2,no
108452,facultad de ciencias e ingenieria,ingenieria en multimedia,n.a.,sede tunja,55819,3,no
108452,facultad de ciencias e ingenieria,ingenieria en multimedia,n.a.,sede tunja,55820,3,no
108452,facultad de ciencias e ingenieria,ingenieria en multimedia,n.a.,sede tunja,55821,3,no
108452,facultad de ciencias e ingenieria,ingenieria en multimedia,n.a.,sede tunja,55822,3,no
108452,facultad de ciencias e ingenieria,ingenieria en multimedia,n.a.,sede tunja,55823,3,no
108452,facultad de ciencias e ingenieria,ingenieria en multimedia,n.a.,sede tunja,55824,3,no
108452,facultad de ciencias e ingenieria,ingenieria en multimedia,n.a.,sede tunja,55825,3,no
108452,facultad de ciencias e ingenieria,ingenieria en multimedia,n.a.,sede tunja,55826,2,no
108452,facultad de ciencias e ingenieria,ingenieria en multimedia,n.a.,sede tunja,55827,2,no
108452,facultad de ciencias e ingenieria,ingenieria en multimedia,n.a.,sede tunja,55828,3,no
108452,facultad de ciencias e ingenieria,ingenieria en multimedia,n.a.,sede tunja,55829,2,no
108452,facultad de ciencias e ingenieria,ingenieria en multimedia,n.a.,sede tunja,55830,2,no
108452,facultad de ciencias e ingenieria,ingenieria en multimedia,n.a.,sede tunja,55831,1,no
108452,facultad de ciencias e ingenieria,ingenieria en multimedia,n.a.,sede tunja,55832,3,no
108452,facultad de ciencias e ingenieria,ingenieria en multimedia,n.a.,sede tunja,55833,2,no
108452,facultad de ciencias e ingenieria,ingenieria en multimedia,n.a.,sede tunja,55834,3,no
108452,facultad de ciencias e ingenieria,ingenieria en multimedia,n.a.,sede tunja,55835,2,no
108452,facultad de ciencias e ingenieria,ingenieria en multimedia,n.a.,sede tunja,55836,3,no
108452,facultad de ciencias e ingenieria,ingenieria en multimedia,n.a.,sede tunja,55837,3,no
108452,facultad de ciencias e ingenieria,ingenieria en multimedia,n.a.,sede tunja,55838,2,no
108452,facultad de ciencias e ingenieria,ingenieria en multimedia,n.a.,sede tunja,55839,3,no
108452,facultad de ciencias e ingenieria,ingenieria en multimedia,n.a.,sede tunja,55840,3,no
108452,facultad de ciencias e ingenieria,ingenieria en multimedia,n.a.,sede tunja,55841,2,no
108452,facultad de ciencias e ingenieria,ingenieria en multimedia,n.a.,sede tunja,55842,2,no
108452,facultad de ciencias e ingenieria,ingenieria en multimedia,n.a.,sede tunja,55843,1,no
108452,facultad de ciencias e ingenieria,ingenieria en multimedia,n.a.,sede tunja,55844,2,no
108452,facultad de ciencias e ingenieria,ingenieria en multimedia,n.a.,sede tunja,55845,3,no
108452,facultad de ciencias e ingenieria,ingenieria en multimedia,n.a.,sede tunja,55846,3,no
108452,facultad de ciencias e ingenieria,ingenieria en multimedia,n.a.,sede tunja,55849,2,no
20699,facultad de ciencias e ingenieria,ingenieria industrial,riev,sede tunja,55301,2,no
20699,facultad de ciencias e ingenieria,ingenieria industrial,riev,sede tunja,55302,2,no
20699,facultad de ciencias e ingenieria,ingenieria industrial,riev,sede tunja,55303,2,si
20699,facultad de ciencias e ingenieria,ingenieria industrial,riev,sede tunja,55304,3,no
20699,facultad de ciencias e ingenieria,ingenieria industrial,riev,sede tunja,55305,2,no
20699,facultad de ciencias e ingenieria,ingenieria industrial,riev,sede tunja,55306,1,no
20699,facultad de ciencias e ingenieria,ingenieria industrial,riev,sede tunja,55307,1,no
20699,facultad de ciencias e ingenieria,ingenieria industrial,riev,sede tunja,55308,3,no
20699,facultad de ciencias e ingenieria,ingenieria industrial,riev,sede tunja,55309,3,no
20699,facultad de ciencias e ingenieria,ingenieria industrial,riev,sede tunja,55310,2,no
20699,facultad de ciencias e ingenieria,ingenieria industrial,riev,sede tunja,55311,3,no
20699,facultad de ciencias e ingenieria,ingenieria industrial,riev,sede tunja,55312,3,no
20699,facultad de ciencias e ingenieria,ingenieria industrial,riev,sede tunja,55313,3,no
20699,facultad de ciencias e ingenieria,ingenieria industrial,riev,sede tunja,55314,3,no
20699,facultad de ciencias e ingenieria,ingenieria industrial,riev,sede tunja,55315,2,no
20699,facultad de ciencias e ingenieria,ingenieria industrial,riev,sede tunja,55316,3,no
20699,facultad de ciencias e ingenieria,ingenieria industrial,riev,sede tunja,55317,2,no
20699,facultad de ciencias e ingenieria,ingenieria industrial,riev,sede tunja,55318,2,no
20699,facultad de ciencias e ingenieria,ingenieria industrial,riev,sede tunja,55319,2,no
20699,facultad de ciencias e ingenieria,ingenieria industrial,riev,sede tunja,55320,1,no
20699,facultad de ciencias e ingenieria,ingenieria industrial,riev,sede tunja,55321,1,no
20699,facultad de ciencias e ingenieria,ingenieria industrial,riev,sede tunja,55322,2,no
20699,facultad de ciencias e ingenieria,ingenieria industrial,riev,sede tunja,55323,3,no
20699,facultad de ciencias e ingenieria,ingenieria industrial,riev,sede tunja,55324,3,no
20699,facultad de ciencias e ingenieria,ingenieria industrial,riev,sede tunja,55325,3,no
20699,facultad de ciencias e ingenieria,ingenieria industrial,riev,sede tunja,55326,2,no
20699,facultad de ciencias e ingenieria,ingenieria industrial,riev,sede tunja,55327,3,no
20699,facultad de ciencias e ingenieria,ingenieria industrial,riev,sede tunja,55328,2,no
20699,facultad de ciencias e ingenieria,ingenieria industrial,riev,sede tunja,55329,3,no
20699,facultad de ciencias e ingenieria,ingenieria industrial,riev,sede tunja,55330,2,no
20699,facultad de ciencias e ingenieria,ingenieria industrial,riev,sede tunja,55333,3,no
20699,facultad de ciencias e ingenieria,ingenieria industrial,riev,sede tunja,55334,2,no
20699,facultad de ciencias e ingenieria,ingenieria industrial,riev,sede tunja,55336,3,no
20699,facultad de ciencias e ingenieria,ingenieria industrial,riev,sede tunja,55337,3,no
20699,facultad de ciencias e ingenieria,ingenieria industrial,riev,sede tunja,55338,3,no
20699,facultad de ciencias e ingenieria,ingenieria industrial,riev,sede tunja,55339,2,no
20699,facultad de ciencias e ingenieria,ingenieria industrial,riev,sede tunja,55340,3,no
20699,facultad de ciencias e ingenieria,ingenieria industrial,riev,sede tunja,55341,1,no
20699,facultad de ciencias e ingenieria,ingenieria industrial,riev,sede tunja,55342,2,no
20699,facultad de ciencias e ingenieria,ingenieria industrial,riev,sede tunja,55343,2,no
20699,facultad de ciencias e ingenieria,ingenieria industrial,riev,sede tunja,55345,2,no
20699,facultad de ciencias e ingenieria,ingenieria industrial,riev,sede tunja,55346,3,no
20699,facultad de ciencias e ingenieria,ingenieria industrial,riev,sede tunja,55347,2,no
20699,facultad de ciencias e ingenieria,ingenieria industrial,riev,sede tunja,55350,3,no
20699,facultad de ciencias e ingenieria,ingenieria industrial,riev,sede tunja,55351,3,no
20699,facultad de ciencias e ingenieria,ingenieria industrial,riev,sede tunja,55352,3,no
20699,facultad de ciencias e ingenieria,ingenieria industrial,riev,sede tunja,55353,1,no
20699,facultad de ciencias e ingenieria,ingenieria industrial,riev,sede tunja,55354,2,no
20699,facultad de ciencias e ingenieria,ingenieria industrial,riev,sede tunja,55357,3,no
20699,facultad de ciencias e ingenieria,ingenieria industrial,riev,sede tunja,55358,2,no
20699,facultad de ciencias e ingenieria,ingenieria industrial,riev,sede tunja,55359,8,no
20699,facultad de ciencias e ingenieria,ingenieria industrial,riev,sede tunja,55360,4,no
20699,facultad de ciencias e ingenieria,ingenieria industrial,riev,sede tunja,55362,2,no
20699,facultad de ciencias e ingenieria,ingenieria industrial,riev,sede tunja,55363,3,no
20699,facultad de ciencias e ingenieria,ingenieria industrial,riev,sede tunja,55364,2,no
20699,facultad de ciencias e ingenieria,ingenieria industrial,riev,sede tunja,55365,3,no
20699,facultad de ciencias e ingenieria,ingenieria industrial,riev,sede tunja,55366,3,no
20699,facultad de ciencias e ingenieria,ingenieria industrial,riev,sede tunja,55367,2,no
20699,facultad de ciencias e ingenieria,ingenieria industrial-sogamoso,riev,sede sogamoso,55406,1,no
20699,facultad de ciencias e ingenieria,ingenieria industrial-sogamoso,riev,sede sogamoso,55405,2,no
20699,facultad de ciencias e ingenieria,ingenieria industrial-sogamoso,riev,sede sogamoso,55408,3,no
20699,facultad de ciencias e ingenieria,ingenieria industrial-sogamoso,riev,sede sogamoso,55409,3,no
20699,facultad de ciencias e ingenieria,ingenieria industrial-sogamoso,riev,sede sogamoso,55410,2,no
20699,facultad de ciencias e ingenieria,ingenieria industrial-sogamoso,riev,sede sogamoso,55411,3,no
20699,facultad de ciencias e ingenieria,ingenieria industrial-sogamoso,riev,sede sogamoso,55412,3,no
20699,facultad de ciencias e ingenieria,ingenieria industrial-sogamoso,riev,sede sogamoso,55413,3,no
20699,facultad de ciencias e ingenieria,ingenieria industrial-sogamoso,riev,sede sogamoso,55414,3,no
20699,facultad de ciencias e ingenieria,ingenieria industrial-sogamoso,riev,sede sogamoso,55415,2,no
20699,facultad de ciencias e ingenieria,ingenieria industrial-sogamoso,riev,sede sogamoso,55416,3,no
20699,facultad de ciencias e ingenieria,ingenieria industrial-sogamoso,riev,sede sogamoso,55417,2,no
20699,facultad de ciencias e ingenieria,ingenieria industrial-sogamoso,riev,sede sogamoso,55418,2,no
20699,facultad de ciencias e ingenieria,ingenieria industrial-sogamoso,riev,sede sogamoso,55419,2,no
20699,facultad de ciencias e ingenieria,ingenieria industrial-sogamoso,riev,sede sogamoso,55420,1,no
20699,facultad de ciencias e ingenieria,ingenieria industrial-sogamoso,riev,sede sogamoso,55421,1,no
20699,facultad de ciencias e ingenieria,ingenieria industrial-sogamoso,riev,sede sogamoso,55422,2,no
20699,facultad de ciencias e ingenieria,ingenieria industrial-sogamoso,riev,sede sogamoso,55423,3,no
20699,facultad de ciencias e ingenieria,ingenieria industrial-sogamoso,riev,sede sogamoso,55424,3,no
20699,facultad de ciencias e ingenieria,ingenieria industrial-sogamoso,riev,sede sogamoso,55425,3,no
20699,facultad de ciencias e ingenieria,ingenieria industrial-sogamoso,riev,sede sogamoso,55426,2,no
20699,facultad de ciencias e ingenieria,ingenieria industrial-sogamoso,riev,sede sogamoso,55427,3,no
20699,facultad de ciencias e ingenieria,ingenieria industrial-sogamoso,riev,sede sogamoso,55428,2,no
20699,facultad de ciencias e ingenieria,ingenieria industrial-sogamoso,riev,sede sogamoso,55429,3,no
20699,facultad de ciencias e ingenieria,ingenieria industrial-sogamoso,riev,sede sogamoso,55430,2,no
20699,facultad de ciencias e ingenieria,ingenieria industrial-sogamoso,riev,sede sogamoso,55433,3,no
20699,facultad de ciencias e ingenieria,ingenieria industrial-sogamoso,riev,sede sogamoso,55434,2,no
20699,facultad de ciencias e ingenieria,ingenieria industrial-sogamoso,riev,sede sogamoso,55436,3,no
20699,facultad de ciencias e ingenieria,ingenieria industrial-sogamoso,riev,sede sogamoso,55437,3,no
20699,facultad de ciencias e ingenieria,ingenieria industrial-sogamoso,riev,sede sogamoso,55438,3,no
20699,facultad de ciencias e ingenieria,ingenieria industrial-sogamoso,riev,sede sogamoso,55439,2,no
20699,facultad de ciencias e ingenieria,ingenieria industrial-sogamoso,riev,sede sogamoso,55440,3,no
20699,facultad de ciencias e ingenieria,ingenieria industrial-sogamoso,riev,sede sogamoso,55441,1,no
20699,facultad de ciencias e ingenieria,ingenieria industrial-sogamoso,riev,sede sogamoso,55442,2,no
20699,facultad de ciencias e ingenieria,ingenieria industrial-sogamoso,riev,sede sogamoso,55443,2,no
20699,facultad de ciencias e ingenieria,ingenieria industrial-sogamoso,riev,sede sogamoso,55445,2,no
20699,facultad de ciencias e ingenieria,ingenieria industrial-sogamoso,riev,sede sogamoso,55446,3,no
20699,facultad de ciencias e ingenieria,ingenieria industrial-sogamoso,riev,sede sogamoso,55447,2,no
20699,facultad de ciencias e ingenieria,ingenieria industrial-sogamoso,riev,sede sogamoso,55450,3,no
20699,facultad de ciencias e ingenieria,ingenieria industrial-sogamoso,riev,sede sogamoso,55451,3,no
20699,facultad de ciencias e ingenieria,ingenieria industrial-sogamoso,riev,sede sogamoso,55452,3,no
20699,facultad de ciencias e ingenieria,ingenieria industrial-sogamoso,riev,sede sogamoso,55453,1,no
20699,facultad de ciencias e ingenieria,ingenieria industrial-sogamoso,riev,sede sogamoso,55454,2,no
20699,facultad de ciencias e ingenieria,ingenieria industrial-sogamoso,riev,sede sogamoso,55457,3,no
20699,facultad de ciencias e ingenieria,ingenieria industrial-sogamoso,riev,sede sogamoso,55458,2,no
20699,facultad de ciencias e ingenieria,ingenieria industrial-sogamoso,riev,sede sogamoso,55459,8,no
20699,facultad de ciencias e ingenieria,ingenieria industrial-sogamoso,riev,sede sogamoso,55460,4,no
20699,facultad de ciencias e ingenieria,ingenieria industrial-sogamoso,riev,sede sogamoso,55462,2,no
20699,facultad de ciencias e ingenieria,ingenieria industrial-sogamoso,riev,sede sogamoso,55463,3,no
20699,facultad de ciencias e ingenieria,ingenieria industrial-sogamoso,riev,sede sogamoso,55464,2,no
20699,facultad de ciencias e ingenieria,ingenieria industrial-sogamoso,riev,sede sogamoso,55465,3,no
20699,facultad de ciencias e ingenieria,ingenieria industrial-sogamoso,riev,sede sogamoso,55466,3,no
20699,facultad de ciencias e ingenieria,ingenieria industrial-sogamoso,riev,sede sogamoso,55467,2,no
20699,facultad de ciencias e ingenieria,ingenieria industrial-sogamoso,riev,sede sogamoso,55401,2,no
20699,facultad de ciencias e ingenieria,ingenieria industrial-sogamoso,riev,sede sogamoso,55402,2,no
20699,facultad de ciencias e ingenieria,ingenieria industrial-sogamoso,riev,sede sogamoso,55403,2,si
20699,facultad de ciencias e ingenieria,ingenieria industrial-sogamoso,riev,sede sogamoso,55404,3,no
20699,facultad de ciencias e ingenieria,ingenieria industrial-sogamoso,riev,sede sogamoso,55407,1,no
54539,facultad de ciencias e ingenieria,ingenieria mecatronica,n.a.,sede tunja,55648,3,no
54539,facultad de ciencias e ingenieria,ingenieria mecatronica,n.a.,sede tunja,55649,3,no
54539,facultad de ciencias e ingenieria,ingenieria mecatronica,n.a.,sede tunja,55650,1,no
54539,facultad de ciencias e ingenieria,ingenieria mecatronica,n.a.,sede tunja,55651,2,no
54539,facultad de ciencias e ingenieria,ingenieria mecatronica,n.a.,sede tunja,55652,1,no
54539,facultad de ciencias e ingenieria,ingenieria mecatronica,n.a.,sede tunja,55653,2,no
54539,facultad de ciencias e ingenieria,ingenieria mecatronica,n.a.,sede tunja,55654,2,no
54539,facultad de ciencias e ingenieria,ingenieria mecatronica,n.a.,sede tunja,55655,3,no
54539,facultad de ciencias e ingenieria,ingenieria mecatronica,n.a.,sede tunja,55656,3,no
54539,facultad de ciencias e ingenieria,ingenieria mecatronica,n.a.,sede tunja,55657,3,no
54539,facultad de ciencias e ingenieria,ingenieria mecatronica,n.a.,sede tunja,55658,1,no
54539,facultad de ciencias e ingenieria,ingenieria mecatronica,n.a.,sede tunja,55659,2,no
54539,facultad de ciencias e ingenieria,ingenieria mecatronica,n.a.,sede tunja,55660,2,no
54539,facultad de ciencias e ingenieria,ingenieria mecatronica,n.a.,sede tunja,55661,3,no
