COD_BASE,NOMBRE_MAT,COD_PRECO,NOMBRE_PRECORREQUISITO,TIPO_REQUISITO
77463,practica profesional,77421,expresion oral y escrita,prerrequisito
77463,practica profesional,77421,expresion oral y escrita,prerrequisito
77463,practica profesional,77422,ingles ii,prerrequisito
77463,practica profesional,77422,ingles ii,prerrequisito
77463,practica profesional,77423,geometria descriptiva avanzada,prerrequisito
77463,practica profesional,77423,geometria descriptiva avanzada,prerrequisito
77463,practica profesional,77424,taller de diseno: centros habitacionales,prerrequisito
77463,practica profesional,77424,"taller espacio, escala y complejidad",prerrequisito
77463,practica profesional,77425,teoria de lo urbano,prerrequisito
77463,practica profesional,77426,historia de la arquitectura y  la ciudad del renacimiento al neoclasico,prerrequisito
77463,practica profesional,77426,historia de la arquitectura y la ciudad  medieval,prerrequisito
77463,practica profesional,77427,construccion y estructura del edificio,prerrequisito
77463,practica profesional,77427,construccion y estructuras de mediana complejidad,prerrequisito
77463,practica profesional,77428,expresion digital avanzada 3d,prerrequisito
77463,practica profesional,77428,"representacion digital, modelado y diagramacion",prerrequisito
77463,practica profesional,77429,humanidades,prerrequisito
77463,practica profesional,77429,humanidades,prerrequisito
77463,practica profesional,77430,electiva libre i,prerrequisito
77463,practica profesional,77430,electiva libre i,prerrequisito
77463,practica profesional,77431,instrumentos de planificacion,prerrequisito
77463,practica profesional,77432,historia de la arquitectura y  la ciudad moderna,prerrequisito
77463,practica profesional,77432,historia  de la arquitectura y la ciudad moderna,prerrequisito
77463,practica profesional,77433,presupuesto y programacion de obra,prerrequisito
77463,practica profesional,77433,presupuesto y  programacion de obra,prerrequisito
77463,practica profesional,77434,construccion y estructuras de alta complejidad,prerrequisito
77463,practica profesional,77434,estructuras especiales,prerrequisito
77463,practica profesional,77435,problemas del contexto,prerrequisito
77463,practica profesional,77435,problemas de contexto,prerrequisito
77463,practica profesional,77436,taller sistemas espaciales,prerrequisito
77463,practica profesional,77436,taller de diseno equipamientos,prerrequisito
77463,practica profesional,77437,taller espacio y territorio,prerrequisito
77463,practica profesional,77437,taller de diseno espacio publico y medio ambiente,prerrequisito
77463,practica profesional,77438,metodologia y practica de la investigacion,prerrequisito
77463,practica profesional,77438,metodologia y practica de la investigacion,prerrequisito
77463,practica profesional,77439,teorias de la planificacion y el desarrollo urbano,prerrequisito
77463,practica profesional,77440,coordinacion tecnica de proyectos,prerrequisito
77463,practica profesional,77440,coordinacion tecnica de proyectos,prerrequisito
77463,practica profesional,77441,construccion e instalaciones de la ciudad,prerrequisito
77463,practica profesional,77442,perspectivas y sombras,prerrequisito
77463,practica profesional,77442,perspectivas y sombras,prerrequisito
77463,practica profesional,77443,representacion digital 2d,prerrequisito
77463,practica profesional,77443,expresion digital i - autocad,prerrequisito
77463,practica profesional,77444,electiva libre ii,prerrequisito
77463,practica profesional,77444,electiva libre ii,prerrequisito
77463,practica profesional,77445,taller de proyectos urbanisticos y territoriales,prerrequisito
77463,practica profesional,77445,taller de diseno intervencion urbana integral,prerrequisito
77463,practica profesional,77446,historia de la arquitectura y la ciudad  hispanoamericana,prerrequisito
77463,practica profesional,77446,historia de la arquitectura y la ciudad latinoamericana,prerrequisito
77463,practica profesional,77447,electiva complementaria i,prerrequisito
77463,practica profesional,77447,electiva complementaria i,prerrequisito
77463,practica profesional,77448,electiva de profundizacion i,prerrequisito
77463,practica profesional,77448,electiva de profundizacion  i,prerrequisito
77463,practica profesional,77449,seminario de investigacion,prerrequisito
77463,practica profesional,77449,seminario de investigacion,prerrequisito
77463,practica profesional,77450,taller de diseno intervencion en centros historicos,prerrequisito
77463,practica profesional,77450,taller de proyectos patrimoniales,prerrequisito
77463,practica profesional,77451,historia de la arquitectura y la ciudad en colombia,prerrequisito
77463,practica profesional,77452,administracion de proyectos de construccion,prerrequisito
77463,practica profesional,77452,administracion de proyectos de construccion,prerrequisito
77463,practica profesional,77453,etica general,prerrequisito
77463,practica profesional,77453,etica general,prerrequisito
77463,practica profesional,77454,electiva complementaria ii,prerrequisito
77463,practica profesional,77454,electiva complementaria ii,prerrequisito
77463,practica profesional,77455,electiva de profundizacion ii,prerrequisito
77463,practica profesional,77455,electiva de profundizacion  ii,prerrequisito
77463,practica profesional,77456,taller de proyectos de tecnologia experimental,prerrequisito
77463,practica profesional,77456,taller de diseno vivienda social,prerrequisito
77463,practica profesional,77457,etica profesional,prerrequisito
77463,practica profesional,77457,etica profesional,prerrequisito
77463,practica profesional,77458,legislacion de la arquitectura y el urbanismo  en colombia,prerrequisito
77463,practica profesional,77458,legislacion de la arquitectura y el urbanismo en colombia,prerrequisito
77463,practica profesional,77459,actualizacion en procesos tecnologicos,prerrequisito
77463,practica profesional,77460,portafolio digital,prerrequisito
77463,practica profesional,77460,portafolio digital,prerrequisito
77463,practica profesional,77461,electiva de profundizacion iii,prerrequisito
77463,practica profesional,77461,electiva de profundizacion  iii,prerrequisito
77463,practica profesional,77464,tecnicas de expresion,prerrequisito
77463,practica profesional,77465,constitucion y formacion ciudadana,prerrequisito
77463,practica profesional,77465,constitucion y formacion ciudadana,prerrequisito
77463,practica profesional,77467,estadistica descriptiva,prerrequisito
77463,practica profesional,77468,antropologia y sociologia  del territorio,prerrequisito
77463,practica profesional,77469,enfoques y estrategias de planificacion,prerrequisito
77463,practica profesional,77470,redes e instalaciones,prerrequisito
77463,practica profesional,77471,sistemas urbanos y territoriales,prerrequisito
77463,practica profesional,77472,tecnicas de intervencion patrimonial,prerrequisito
77463,practica profesional,77473,nuevas tecnologias,prerrequisito
77463,practica profesional,77474,sostenibilidad y medio ambiente,prerrequisito
77463,practica profesional,77475,gestion empresarial,prerrequisito
77464,tecnicas de expresion,77412,expresion grafica basica,prerrequisito
77464,tecnicas de expresion,77415,informatica basica,prerrequisito
77466,taller de diseno proyectos de ciudad,77445,taller de diseno intervencion urbana integral,prerrequisito
77466,taller de diseno proyectos de ciudad,77456,taller de diseno vivienda social,prerrequisito
77467,estadistica descriptiva,77401,matematica basica,prerrequisito
88119,neuropsicologia infantil y adolescente,88163,neurofisiologia,prerrequisito
88121,diseno experimental y cuasiexperimental,88113,metodologia y practica de la investigacion,prerrequisito
88122,ingles ii,88115,ingles i,prerrequisito
88123,estadistica inferencial,88114,estadistica descriptiva,prerrequisito
88128,"medicion, evaluacion y construccion de pruebas",88123,estadistica inferencial,prerrequisito
88145,seminario de investigacion i,88113,metodologia y practica de la investigacion,prerrequisito
88154,etica profesional,88141,etica general,prerrequisito
88156,alternativa de grado,88153,proyecto de investigacion iii,prerrequisito
88219,neuropsicologia infantil y adolescente,88263,neurofisiologia,prerrequisito
88221,diseno experimental y cuasiexperimental,88213,metodologia y practica de la investigacion,prerrequisito
88222,ingles ii,88215,ingles i,prerrequisito
88222,ingles ii,88215,idioma extranjero i,prerrequisito
88223,estadistica inferencial,88214,estadistica descriptiva,prerrequisito
88228,"medicion, evaluacion y construccion de pruebas",88223,estadistica inferencial,prerrequisito
88245,seminario de investigacion i,88234,metodos etnograficos y cualitativos,prerrequisito
88254,etica profesional,88241,etica general,prerrequisito
88256,alternativa de grado,88253,proyecto de investigacion iii,prerrequisito
88368,practica profesional,88301,introduccion al programa,prerrequisito
88368,practica profesional,88302,expresion oral y escrita,prerrequisito
88368,practica profesional,88303,formacion integral i,prerrequisito
88368,practica profesional,88304,deporte formativo,prerrequisito
88368,practica profesional,88305,epistemologia de la educacion,prerrequisito
88368,practica profesional,88306,informatica basica,prerrequisito
88368,practica profesional,88307,ingles i,prerrequisito
88368,practica profesional,88308,teoria de la educacion,prerrequisito
88368,practica profesional,88309,matematica basica,prerrequisito
88368,practica profesional,88310,humanidades,prerrequisito
88368,practica profesional,88311,lenguaje y comunicacion,prerrequisito
88368,practica profesional,88312,formacion integral ii,prerrequisito
88368,practica profesional,88313,logica,prerrequisito
88368,practica profesional,88314,ingles ii,prerrequisito
88368,practica profesional,88315,la danza y el movimiento creativo,prerrequisito
88368,practica profesional,88316,etica,prerrequisito
88368,practica profesional,88317,didactica general,prerrequisito
88368,practica profesional,88318,psicologia del desarrollo,prerrequisito
88368,practica profesional,88319,practica formativa i,prerrequisito
88368,practica profesional,88320,estadistica descriptiva,prerrequisito
88368,practica profesional,88321,ingles iii,prerrequisito
88368,practica profesional,88322,artes plasticas,prerrequisito
88368,practica profesional,88323,problemas de contexto,prerrequisito
